complaint_code,smonth
KS25120800000004,202512
KS25120800000029,202512
KS25120800001025,202512
KS25120800001030,202512
KS25120800000008,202512
KS25120800000031,202512
KS25120800000038,202512
KS25120800001007,202512
KS25120800001009,202512
KS25120800001018,202512
KS25120800001020,202512
KS25120800000006,202512
KS25120800000007,202512
KS25120800000009,202512
KS25120800000010,202512
KS25120800000011,202512
KS25120800000012,202512
KS25120800000013,202512
KS25120800000015,202512
KS25120800000016,202512
KS25120800000017,202512
KS25120800000018,202512
KS25120800000020,202512
KS25120800000021,202512
KS25120800000030,202512
KS25120800000032,202512
KS25120800000033,202512
KS25120800000034,202512
KS25120800000035,202512
KS25120800000037,202512
KS25120800000039,202512
KS25120800000040,202512
KS25120800001008,202512
KS25120800001010,202512
KS25120800001011,202512
KS25120800001012,202512
KS25120800001013,202512
KS25120800001014,202512
KS25120800001031,202512
KS25120800001039,202512
KS25120800001040,202512
KS25120800000027,202512
KS25120800001005,202512
KS25120800001021,202512
KS25120800001027,202512
KS25120800000045,202512
KS25120800000046,202512
KS25120800001024,202512
KS25120800001029,202512
KS25120800000041,202512
KS25120800000044,202512
KS25120800000048,202512
KS25120800001026,202512
KS25120800001032,202512
KS25120800001033,202512
KS25120800001034,202512
KS25120800001043,202512
KS25120800000023,202512
KS25120800000024,202512
KS25120800000043,202512
KS25120800000014,202512
KS25120800000036,202512
KS25120800001001,202512
KS25120800001036,202512
KS25120800000005,202512
KS25120800000047,202512
KS25120800001015,202512
KS25120800001035,202512
KS25120800001038,202512
